timestamp,open,high,low,close,volume
2021-06-04,124.0700,126.1600,123.8500,125.8900,75169343
2021-06-03,124.6800,124.8500,123.1300,123.5400,76229170
2021-06-02,124.2800,125.2400,124.0500,125.0600,59278862
2021-06-01,125.0800,125.3500,123.9400,124.2800,67637118
2021-05-28,125.5700,125.8000,124.5500,124.6100,71311109
2021-05-27,126.4400,127.6400,125.0800,125.2800,94625601
2021-05-26,126.9550,127.3900,126.4200,126.8500,56575920
2021-05-25,127.8200,128.3200,126.3200,126.9000,72009482
2021-05-24,126.0100,127.9400,125.9400,127.1000,63092945
2021-05-21,127.8200,128.0000,125.2100,125.4300,79295436
2021-05-20,125.2300,127.7200,125.1000,127.3100,76857123
2021-05-19,123.1600,124.9150,122.8600,124.6900,92611989
2021-05-18,126.5600,126.9900,124.7800,124.8500,63342929
2021-05-17,126.8200,126.9300,125.1700,126.2700,74244624
2021-05-14,126.2500,127.8900,125.8500,127.4500,81917951
2021-05-13,124.5800,126.1500,124.2600,124.9700,105861339
2021-05-12,123.4000,124.6400,122.2500,122.7700,112172282
2021-05-11,123.5000,126.2700,122.7700,125.9100,126142826
2021-05-10,129.4100,129.5400,126.8100,126.8500,88071229
2021-05-07,130.8500,131.2582,129.4750,130.2100,78973273
2021-05-06,127.8900,129.7500,127.1300,129.7400,78128334
2021-05-05,129.2000,130.4500,127.9700,128.1000,84000900
2021-05-04,131.1900,131.4899,126.7000,127.8500,137564718
2021-05-03,132.0400,134.0700,131.8300,132.5400,75135100
2021-04-30,131.7800,133.5600,131.0650,131.4600,109839466
2021-04-29,136.4700,137.0700,132.4500,133.4800,151100953
2021-04-28,134.3100,135.0200,133.0800,133.5800,107760097
2021-04-27,135.0100,135.4100,134.1100,134.3900,66015804
2021-04-26,134.8300,135.0600,133.5600,134.7200,66905069
2021-04-23,132.1600,135.1200,132.1600,134.3200,78756779
2021-04-22,133.0400,134.1500,131.4100,131.9400,84566456
2021-04-21,132.3600,133.7500,131.3001,133.5000,68847136
2021-04-20,135.0200,135.5300,131.8100,133.1100,94812349
2021-04-19,133.5100,135.4700,133.3400,134.8400,94264215
2021-04-16,134.3000,134.6700,133.2800,134.1600,84922386
2021-04-15,133.8200,135.0000,133.6400,134.5000,89347102
2021-04-14,134.9400,135.0000,131.6550,132.0300,87222782
2021-04-13,132.4400,134.6600,131.9300,134.4300,91266545
2021-04-12,132.5200,132.8500,130.6300,131.2400,91419983
2021-04-09,129.8000,133.0400,129.4700,132.9950,106686703
2021-04-08,128.9500,130.3900,128.5200,130.3600,88844591
2021-04-07,125.8300,127.9200,125.1400,127.9000,83466716
2021-04-06,126.5000,127.1300,125.6500,126.2100,80171253
2021-04-05,123.8700,126.1601,123.0700,125.9000,88651175
2021-04-01,123.6600,124.1800,122.4900,123.0000,75089134
2021-03-31,121.6500,123.5200,121.1500,122.1500,118323826
2021-03-30,120.1100,120.4031,118.8600,119.9000,85671919
2021-03-29,121.6500,122.5800,120.7299,121.3900,80819203
2021-03-26,120.3500,121.4800,118.9200,121.2100,94071234
2021-03-25,119.5400,121.6600,119.0000,120.5900,98844681
2021-03-24,122.8200,122.9000,120.0650,120.0900,88530485
2021-03-23,123.3300,124.2400,122.1400,122.5400,95467142
2021-03-22,120.3300,123.8700,120.2600,123.3900,111912284
2021-03-19,119.9000,121.4300,119.6750,119.9900,185549522
2021-03-18,122.8800,123.1800,120.3200,120.5300,121469755
2021-03-17,124.0500,125.8599,122.3360,124.7600,111932636
2021-03-16,125.7000,127.2200,124.7150,125.5700,115227936
2021-03-15,121.4100,124.0000,120.4200,123.9900,92590555
2021-03-12,120.4000,121.1700,119.1600,121.0300,88105050
2021-03-11,122.5400,123.2100,121.2600,121.9600,103026514
2021-03-10,121.6900,122.1700,119.4500,119.9800,111943326
2021-03-09,119.0300,122.0600,118.7900,121.0850,129525780
2021-03-08,120.9300,121.0000,116.2100,116.3600,154376610
2021-03-05,120.9800,121.9350,117.5700,121.4200,153766601
2021-03-04,121.7500,123.6000,118.6200,120.1300,178154975
2021-03-03,124.8100,125.7100,121.8400,122.0600,112966340
2021-03-02,128.4100,128.7200,125.0100,125.1200,102260945
2021-03-01,123.7500,127.9300,122.7900,127.7900,116307892
2021-02-26,122.5900,124.8500,121.2000,121.2600,163424672
2021-02-25,124.6800,126.4585,120.5400,120.9900,144766924
2021-02-24,124.9400,125.5600,122.2300,125.3500,111039904
2021-02-23,123.7600,126.7100,118.3900,125.8600,158273022
2021-02-22,128.0100,129.7200,125.6000,126.0000,102886922
2021-02-19,130.2400,130.7100,128.8000,129.8700,87668834
2021-02-18,129.2000,129.9950,127.4100,129.7100,96856748
2021-02-17,131.2500,132.2200,129.4700,130.8400,97372199
2021-02-16,135.4900,136.0100,132.7900,133.1900,80576316
2021-02-12,134.3500,135.5300,133.6921,135.3700,60145130
2021-02-11,135.9000,136.3900,133.7700,135.1300,64280029
2021-02-10,136.4800,136.9900,134.4000,135.3900,72647988
2021-02-09,136.6200,137.8770,135.8500,136.0100,75986989
2021-02-08,136.0300,136.9600,134.9200,136.9100,71297214
2021-02-05,137.3500,137.4200,135.8600,136.7600,75693830
2021-02-04,136.3000,137.4000,134.5900,137.3900,84183061
2021-02-03,135.7600,135.7700,133.6100,133.9400,89880937
2021-02-02,135.7300,136.3100,134.6100,134.9900,82266419
2021-02-01,133.7500,135.3800,130.9300,134.1400,106239823
2021-01-29,135.8300,136.7400,130.2100,131.9600,177523812
2021-01-28,139.5200,141.9900,136.7000,137.0900,142621128
2021-01-27,143.4300,144.3000,140.4100,142.0600,140843759
2021-01-26,143.6000,144.3000,141.3700,143.1600,98390555
2021-01-25,143.0700,145.0900,136.5400,142.9200,157611713
2021-01-22,136.2800,139.8500,135.0200,139.0700,114459360
2021-01-21,133.8000,139.6700,133.5900,136.8700,120529544
2021-01-20,128.6600,132.4900,128.5500,132.0300,104319489
2021-01-19,127.7800,128.7100,126.9380,127.8300,90757329
2021-01-15,128.7800,130.2242,127.0000,127.1400,111598531
2021-01-14,130.8000,131.0000,128.7600,128.9100,90221755
2021-01-13,128.7600,131.4500,128.4900,130.8900,88636831
2021-01-12,128.5000,129.6900,126.8600,128.8000,90440255
2021-01-11,129.1900,130.1700,128.5000,128.9800,100620880
2021-01-08,132.4300,132.6300,130.2300,132.0500,105158245
2021-01-07,128.3600,131.6300,127.8600,130.9200,109578157
2021-01-06,127.7200,131.0499,126.3820,126.6000,155087970
2021-01-05,128.8900,131.7400,128.4300,131.0100,97664898
2021-01-04,133.5200,133.6116,126.7600,129.4100,143301887
2020-12-31,134.0800,134.7400,131.7200,132.6900,99116586
2020-12-30,135.5800,135.9900,133.4000,133.7200,96452124
2020-12-29,138.0500,138.7890,134.3409,134.8700,121047324
2020-12-28,133.9900,137.3400,133.5100,136.6900,123124632
2020-12-24,131.3200,133.4600,131.1000,131.9700,54930064
2020-12-23,132.1600,132.4300,130.7800,130.9600,88223692
2020-12-22,131.6100,134.4050,129.6500,131.8800,169351825
2020-12-21,125.0200,128.3100,123.4490,128.2300,121251553
2020-12-18,128.9600,129.1000,126.1200,126.6550,192541496
2020-12-17,128.9000,129.5800,128.0450,128.7000,94359811
2020-12-16,127.4100,128.3700,126.5600,127.8100,98208591
2020-12-15,124.3400,127.9000,124.1300,127.8800,157572262
2020-12-14,122.6000,123.3500,121.5400,121.7800,79075988
2020-12-11,122.4300,122.7600,120.5500,122.4100,86939786
2020-12-10,120.5000,123.8700,120.1500,123.2400,81312170
2020-12-09,124.5300,125.9500,121.0000,121.7800,115089193
2020-12-08,124.3700,124.9800,123.0900,124.3800,82225512
2020-12-07,122.3100,124.5700,122.2500,123.7500,86711990
2020-12-04,122.6000,122.8608,121.5200,122.2500,78260421
2020-12-03,123.5200,123.7800,122.2100,122.9400,78967630
2020-12-02,122.0200,123.3700,120.8900,123.0800,89004195
2020-12-01,121.0100,123.4693,120.0100,122.7200,125920963
2020-11-30,116.9700,120.9700,116.8100,119.0500,169410176
2020-11-27,116.5700,117.4900,116.2200,116.5900,46691331
2020-11-25,115.5500,116.7500,115.1700,116.0300,76499234
2020-11-24,113.9100,115.8500,112.5900,115.1700,113226248
2020-11-23,117.1800,117.6202,113.7500,113.8500,127959318
2020-11-20,118.6400,118.7700,117.2900,117.3400,73604287
2020-11-19,117.5900,119.0600,116.8100,118.6400,74112972
2020-11-18,118.6100,119.8200,118.0000,118.0300,76322111
2020-11-17,119.5500,120.6741,118.9600,119.3900,74270973
2020-11-16,118.9200,120.9900,118.1460,120.3000,91183018
2020-11-13,119.4400,119.6717,117.8700,119.2600,81688586
2020-11-12,119.6200,120.5300,118.5700,119.2100,103350674
2020-11-11,117.1900,119.6300,116.4400,119.4900,112294954
2020-11-10,115.5500,117.5900,114.1300,115.9700,138023390
2020-11-09,120.5000,121.9900,116.0500,116.3200,154515315
2020-11-06,118.3200,119.2000,116.1300,118.6900,114457922
2020-11-05,117.9500,119.6200,116.8686,119.0300,126387074
2020-11-04,114.1400,115.5900,112.3500,114.9500,138235482
2020-11-03,109.6600,111.4900,108.7300,110.4400,107624448
2020-11-02,109.1100,110.6800,107.3200,108.7700,122866899
2020-10-30,111.0600,111.9900,107.7200,108.8600,190573476
2020-10-29,112.3700,116.9300,112.2000,115.3200,146129173
2020-10-28,115.0500,115.4300,111.1000,111.2000,143937823
2020-10-27,115.4900,117.2800,114.5399,116.6000,92276772
2020-10-26,114.0100,116.5500,112.8800,115.0500,111850657
2020-10-23,116.3900,116.5500,114.2800,115.0400,82572645
2020-10-22,117.4500,118.0400,114.5900,115.7500,101987954
2020-10-21,116.6700,118.7050,116.4500,116.8700,89945980
2020-10-20,116.2000,118.9800,115.6300,117.5100,124423728
2020-10-19,119.9600,120.4190,115.6600,115.9800,120639337
2020-10-16,121.2800,121.5480,118.8100,119.0200,115393808
2020-10-15,118.7200,121.2000,118.1500,120.7100,112559219
2020-10-14,121.0000,123.0300,119.6200,121.1900,151062308
2020-10-13,125.2700,125.3900,119.6500,121.1000,262330451
2020-10-12,120.0600,125.1800,119.2845,124.4000,240226769
2020-10-09,115.2800,117.0000,114.9200,116.9700,100506865
2020-10-08,116.2500,116.4000,114.5901,114.9700,83477153
2020-10-07,114.6200,115.5500,114.1300,115.0800,96848985
2020-10-06,115.7000,116.1200,112.2500,113.1600,161498212
2020-10-05,113.9100,116.6500,113.5500,116.5000,106243839
2020-10-02,112.8900,115.3700,112.2200,113.0200,144711986
2020-10-01,117.6400,117.7200,115.8300,116.7900,116120440
2020-09-30,113.7900,117.2600,113.6200,115.8100,142675184
2020-09-29,114.5500,115.3100,113.5700,114.0900,100060526
2020-09-28,115.0100,115.3200,112.7800,114.9600,137672403
2020-09-25,108.4300,112.4400,107.6700,112.2800,149981441
2020-09-24,105.1700,110.2500,105.0000,108.2200,167743349
2020-09-23,111.6200,112.1100,106.7700,107.1200,150718671
2020-09-22,112.6800,112.8600,109.1600,111.8100,183055373
2020-09-21,104.5400,110.1900,103.1000,110.0800,195713815
2020-09-18,110.4000,110.8800,106.0900,106.8400,287104882
2020-09-17,109.7200,112.2000,108.7100,110.3400,178010968
2020-09-16,115.2300,116.0000,112.0400,112.1300,155026675
2020-09-15,118.3300,118.8290,113.6100,115.5400,184642039
2020-09-14,114.7200,115.9300,112.8000,115.3550,140150087
2020-09-11,114.5700,115.2300,110.0000,112.0000,180860325
2020-09-10,120.3600,120.5000,112.5000,113.4900,182274391
2020-09-09,117.2600,119.1400,115.2600,117.3200,176940455
2020-09-08,113.9500,118.9900,112.6800,112.8200,231366563
2020-09-04,120.0700,123.7000,110.8900,120.9600,332607163
2020-09-03,126.9100,128.8400,120.5000,120.8800,257599640
2020-09-02,137.5900,137.9800,127.0000,131.4000,200118991
2020-09-01,132.7600,134.8000,130.5300,134.1800,152470142
2020-08-31,127.5800,131.0000,126.0000,129.0400,223505733
2020-08-28,504.0500,505.7700,498.3100,499.2300,46907479
2020-08-27,508.5700,509.9400,495.3300,500.0400,38888096
2020-08-26,504.7165,507.9700,500.3300,506.0900,40755567
2020-08-25,498.7900,500.7172,492.2100,499.3000,52873947
2020-08-24,514.7900,515.1400,495.7450,503.4300,86484442
2020-08-21,477.0500,499.4720,477.0000,497.4800,84513660
2020-08-20,463.0000,473.5680,462.9335,473.1000,31726797
2020-08-19,463.9330,468.6500,462.4400,462.8300,36384502
2020-08-18,457.4100,464.0000,456.0300,462.2500,26408385
2020-08-17,464.2500,464.3500,455.8501,458.4300,29431414
2020-08-14,459.3150,460.0000,452.1800,459.6300,41391302
2020-08-13,457.7200,464.1700,455.7100,460.0400,52520516
2020-08-12,441.9900,453.1000,441.1900,452.0400,41486205
2020-08-11,447.8750,449.9300,436.4267,437.5000,46975594
2020-08-10,450.4000,455.1000,440.0000,450.9100,53100856
2020-08-07,452.8200,454.7000,441.1700,444.4500,49511403
2020-08-06,441.6200,457.6500,439.1900,455.6100,50607225
2020-08-05,437.5100,441.5700,435.5900,440.2500,30497988
2020-08-04,436.5300,443.1600,433.5500,438.6600,43198092
2020-08-03,432.8000,446.5457,431.5700,435.7500,77037847
2020-07-31,411.5350,425.6600,403.3000,425.0400,93573867
2020-07-30,376.7500,385.1900,375.0700,384.7600,39532505
2020-07-29,375.0000,380.9200,374.8500,380.1600,22582314
2020-07-28,377.4700,378.1986,372.9900,373.0100,25906375
2020-07-27,374.8400,379.6200,373.9200,379.2400,30303548
2020-07-24,363.9500,371.8800,356.5800,370.4600,46359716
2020-07-23,387.9935,388.3100,368.0390,371.3800,49251108
2020-07-22,386.7700,391.9000,386.4100,389.0900,22250413
2020-07-21,396.6900,397.0000,386.9700,388.0000,25627347
2020-07-20,385.6700,394.0000,384.2500,393.4300,22397208
2020-07-17,387.9500,388.5900,383.3600,385.3100,23046755
2020-07-16,386.2500,389.6200,383.6200,386.0900,27645927
2020-07-15,395.9600,396.9900,385.9600,390.9000,38306874
2020-07-14,379.3600,389.0200,375.5100,388.2300,42748119
2020-07-13,389.0600,399.8200,381.0300,381.9100,47913079
2020-07-10,381.3400,383.9200,378.8200,383.6800,22564330
2020-07-09,385.0500,385.2700,378.6900,383.0100,31420357
2020-07-08,376.7200,381.5000,376.3600,381.3700,29274479
2020-07-07,375.4100,378.6200,372.2300,372.6900,28206999
2020-07-06,370.0000,375.7800,369.8700,373.8500,29745936
2020-07-02,367.8500,370.4700,363.6400,364.1100,28814516
2020-07-01,365.1200,367.3600,363.9100,364.1100,27690454
2020-06-30,360.0800,365.9800,360.0000,364.8000,35055821
2020-06-29,353.2500,362.1736,351.2800,361.7800,32661519
2020-06-26,364.4100,365.3200,353.0200,353.6300,51314211
2020-06-25,360.7000,365.0000,357.5700,364.8400,34380628
2020-06-24,365.0000,368.7900,358.5200,360.0600,48155849
2020-06-23,364.0000,372.3800,362.2700,366.5300,53038869
2020-06-22,351.3400,359.4600,351.1500,358.8700,33861316
2020-06-19,354.6400,356.5600,345.1500,349.7200,66118952
2020-06-18,351.4100,353.4500,349.2200,351.7300,24205096
2020-06-17,355.1500,355.4000,351.0900,351.5900,28601626
2020-06-16,351.4600,353.2000,344.7200,352.0800,41357182
2020-06-15,333.2500,345.6800,332.5800,342.9900,34702230
2020-06-12,344.7200,347.8000,334.2200,338.8000,50036513
2020-06-11,349.3100,351.0600,335.4800,335.9000,50415613
2020-06-10,347.9000,354.7700,346.0900,352.8400,41662938
2020-06-09,332.1400,345.6100,332.0100,343.9900,36928091
2020-06-08,330.2500,333.6000,327.3200,333.4600,23913634
2020-06-05,323.3500,331.7500,323.2300,331.5000,34312550
2020-06-04,324.3900,325.6200,320.7800,322.3200,21890091
2020-06-03,324.6600,326.2000,322.3000,325.1200,26122804
2020-06-02,320.7500,323.4400,318.9300,323.3400,21910704
2020-06-01,317.7500,322.3500,317.2100,321.8500,20254653
2020-05-29,319.2500,321.1500,316.4700,317.9400,38399532
2020-05-28,316.7700,323.4400,315.6300,318.2500,33449103
2020-05-27,316.1400,318.7100,313.0900,318.1100,28236274
2020-05-26,323.5000,324.2400,316.5000,316.7300,31380454
2020-05-22,315.7700,319.2300,315.3500,318.8900,20450754
2020-05-21,318.6600,320.8900,315.8700,316.8500,25672211
2020-05-20,316.6800,319.5200,316.5200,319.2300,27876215
2020-05-19,315.0300,318.5200,313.0100,313.1400,25432385
2020-05-18,313.1700,316.5000,310.3200,314.9600,33843125
2020-05-15,300.3500,307.9000,300.2100,307.7100,41587094
2020-05-14,304.5100,309.7900,301.5300,309.5400,39732269
2020-05-13,312.1500,315.9500,303.2100,307.6500,50155639
2020-05-12,317.8300,319.6900,310.9100,311.4100,40575263
2020-05-11,308.1000,317.0500,307.2400,315.0100,36486561
2020-05-08,305.6400,310.3500,304.2900,310.1300,33511985
2020-05-07,303.2200,305.1700,301.9700,303.7400,28803764
2020-05-06,300.4600,303.2400,298.8700,300.6300,35583438
2020-05-05,295.0600,301.0000,294.4600,297.5600,36937795
2020-05-04,289.1700,293.6900,286.3200,293.1600,33391986
2020-05-01,286.2500,299.0000,285.8500,289.0700,60154175
2020-04-30,289.9600,294.5300,288.3500,293.8000,45765968
2020-04-29,284.7300,289.6700,283.8900,287.7300,34320204
2020-04-28,285.0800,285.8300,278.2000,278.5800,28001187
2020-04-27,281.8000,284.5400,279.9500,283.1700,29271893
2020-04-24,277.2000,283.0100,277.0000,282.9700,31627183
2020-04-23,275.8700,281.7500,274.8700,275.0300,31203582
2020-04-22,273.6100,277.9000,272.2000,276.1000,29264342
2020-04-21,276.2800,277.2500,265.4300,268.3700,45247893
2020-04-20,277.9500,281.6800,276.8500,276.9300,32503750
2020-04-17,284.6900,286.9500,276.8600,282.8000,53812478
2020-04-16,287.3800,288.2000,282.3500,286.6900,39281290
2020-04-15,282.4000,286.3300,280.6300,284.4300,32788641
2020-04-14,280.0000,288.2500,278.0500,287.0500,48748672
2020-04-13,268.3100,273.7000,265.8300,273.2500,32755731
2020-04-09,268.7000,270.0700,264.7000,267.9900,40529123
2020-04-08,262.7400,267.3700,261.2300,266.0700,42223821
2020-04-07,270.8000,271.7000,259.0000,259.4300,50721831
2020-04-06,250.9000,263.1100,249.3800,262.4700,50455071
2020-04-03,242.8000,245.7000,238.9700,241.4100,32470017
2020-04-02,240.3400,245.1500,236.9000,244.9300,41483493
2020-04-01,246.5000,248.7200,239.1300,240.9100,44054638
2020-03-31,255.6000,262.4900,252.0000,254.2900,49250501
2020-03-30,250.7400,255.5200,249.4000,254.8100,41994110
2020-03-27,252.7500,255.8700,247.0500,247.7400,51054153
2020-03-26,246.5200,258.6800,246.3600,258.4400,63140169
2020-03-25,250.7500,258.2500,244.3000,245.5200,75900510
2020-03-24,236.3600,247.6900,234.3000,246.8800,71882773
2020-03-23,228.0800,228.5000,212.6100,224.3700,84188208
2020-03-20,247.1800,251.8300,228.0000,229.2400,100423346
2020-03-19,247.3900,252.8400,242.6100,244.7800,67964255
2020-03-18,239.7700,250.0000,237.1200,246.6700,75058406
2020-03-17,247.5100,257.6100,238.4000,252.8600,81013965
2020-03-16,241.9500,259.0800,240.0000,242.2100,80605865
2020-03-13,264.8900,279.9200,252.9500,277.9700,92683032
2020-03-12,255.9400,270.0000,248.0000,248.2300,104618517
2020-03-11,277.3900,281.2200,271.8600,275.4300,64094970
2020-03-10,277.1400,286.4400,269.3700,285.3400,71322520
2020-03-09,263.7500,278.0900,263.0000,266.1700,71686208
2020-03-06,282.0000,290.8200,281.2300,289.0300,56544246
2020-03-05,295.5200,299.5500,291.4100,292.9200,46893219
2020-03-04,296.4400,303.4000,293.1300,302.7400,54794568
2020-03-03,303.6700,304.0000,285.8000,289.3200,79868852
2020-03-02,282.2800,301.4400,277.7200,298.8100,85349339
2020-02-28,257.2600,278.4100,256.3700,273.3600,106721230
2020-02-27,281.1000,286.0000,272.9600,273.5200,80151381
2020-02-26,286.5300,297.8800,286.5000,292.6500,49678431
2020-02-25,300.9500,302.5300,286.1300,288.0800,57668364
2020-02-24,297.2600,304.1800,289.2300,298.1800,55548828
2020-02-21,318.6200,320.4500,310.5000,313.0500,32426415
2020-02-20,322.6300,324.6500,318.2100,320.3000,25141489
2020-02-19,320.0000,324.5700,320.0000,323.6200,23495991
2020-02-18,315.3600,319.7500,314.6100,319.0000,38190545
2020-02-14,324.7400,325.9800,322.8500,324.9500,20028447
2020-02-13,324.1900,326.2200,323.3500,324.8700,23686892
2020-02-12,321.4700,327.2200,321.4700,327.2000,28432573
2020-02-11,323.6000,323.9000,318.7100,319.6100,23580780
2020-02-10,314.1800,321.5500,313.8500,321.5500,27337215
2020-02-07,322.3700,323.4000,318.0000,320.0300,29421012
2020-02-06,322.5700,325.2200,320.2600,325.2100,26356385
2020-02-05,323.5200,324.7600,318.9500,321.4500,29706718
2020-02-04,315.3100,319.6400,313.6300,318.8500,34154134
2020-02-03,304.3000,313.4900,302.2200,308.6600,43496401
2020-01-31,320.9300,322.6800,308.2900,309.5100,49897096
2020-01-30,320.5400,324.0900,318.7500,323.8700,31685808
2020-01-29,324.4500,327.8500,321.3800,324.3400,54149928
2020-01-28,312.6000,318.4000,312.1900,317.6900,40558486
2020-01-27,310.0600,311.7700,304.8800,308.9500,40485005
2020-01-24,320.2500,323.3300,317.5200,318.3100,36634380
2020-01-23,317.9200,319.5600,315.6500,319.2300,26117993
2020-01-22,318.5800,319.9900,317.3100,317.7000,25458115
2020-01-21,317.1900,319.0200,316.0000,316.5700,27235039
2020-01-17,316.2700,318.7400,315.0000,318.7300,34454117
2020-01-16,313.5900,315.7000,312.0900,315.2400,27207254
2020-01-15,311.8500,315.5000,309.5500,311.3400,30480882
2020-01-14,316.7000,317.5700,312.1700,312.6800,40653457
2020-01-13,311.6400,317.0700,311.1500,316.9600,30028742
2020-01-10,310.6000,312.6700,308.2500,310.3300,35217272
2020-01-09,307.2400,310.4300,306.2000,309.6300,42621542
2020-01-08,297.1600,304.4400,297.1600,303.1900,33090946
2020-01-07,299.8400,300.9000,297.4800,298.3900,27877655
